name,_id,run_start_time,run_end_time,status,status_message,openstudio_model_articulation_testing_scenario_builder.climate_zone,openstudio_model_articulation_testing_scenario_builder.scenario,openstudio_model_articulation_testing_scenario_builder.template,envelope_and_internal_load_breakdown.electric_equipment_total_heating_energy_annual,envelope_and_internal_load_breakdown.ext_roof_heat_gain,envelope_and_internal_load_breakdown.ext_roof_heat_loss,envelope_and_internal_load_breakdown.ext_wall_heat_gain,envelope_and_internal_load_breakdown.ext_wall_heat_loss,envelope_and_internal_load_breakdown.gas_equipment_total_heating_energy_annual,envelope_and_internal_load_breakdown.ground_heat_gain,envelope_and_internal_load_breakdown.ground_heat_loss,envelope_and_internal_load_breakdown.surface_window_heat_gain_energy_annual,envelope_and_internal_load_breakdown.surface_window_heat_loss_energy_annual,envelope_and_internal_load_breakdown.zone_infiltration_sensible_heat_gain_energy_annual,envelope_and_internal_load_breakdown.zone_infiltration_sensible_heat_loss_energy_annual,envelope_and_internal_load_breakdown.zone_lights_total_heating_energy_annual,envelope_and_internal_load_breakdown.zone_people_sensible_heating_energy_annual,openstudio_model_articulation_testing_scenario_builder.building_type,openstudio_results.annual_peak_electric_demand,openstudio_results.electricity_ip,openstudio_results.end_use_cooling,openstudio_results.end_use_exterior_equipment,openstudio_results.end_use_exterior_lighting,openstudio_results.end_use_fans,openstudio_results.end_use_generators,openstudio_results.end_use_heat_recovery,openstudio_results.end_use_heat_rejection,openstudio_results.end_use_heating,openstudio_results.end_use_humidification,openstudio_results.end_use_interior_equipment,openstudio_results.end_use_interior_lighting,openstudio_results.end_use_pumps,openstudio_results.end_use_refrigeration,openstudio_results.end_use_water_systems,openstudio_results.natural_gas_ip,openstudio_results.total_site_eui,openstudio_results.unmet_hours_during_occupied_cooling,openstudio_results.unmet_hours_during_occupied_heating
DOE Autogenerated 421,7b3a0e91-52d4-4f58-b469-cc030e920460,2019-08-13T15:37:56.180Z,2019-08-13T15:43:20.953Z,completed,completed normal,ASHRAE 169-2006-1A,s0 Prototype,90.1-2013,46695.806991703495,246761.8,190373.1,47863.9,36093.1,0.0,1781.0,108619.9,45476.44436371294,7794.902324232441,2534.6772801426764,36041.64191075941,41674.13790478657,18446.49780440063,SmallOffice,16.37766,50746.40974169166,33732.81131195096,0.0,11288.501902931608,17686.267465046498,0.0,0.0,0.0,47.39085601566587,0.0,46698.94951783714,41675.51878017656,0.0,0.0,22027.269876081493,0.0,31.471133751585075,96.33,0.0
DOE Autogenerated 55,7b4186c3-e12d-48d8-a7f9-d8eede30cb2c,2019-08-13T14:50:28.529Z,2019-08-13T14:55:45.342Z,completed,completed normal,ASHRAE 169-2006-7A,s3 Prototype - swh exhaust,DOE Ref Pre-1980,84237.9610667569,37679.5,104808.3,68219.6,122451.0,0.0,36764.1,44071.6,36591.86737075112,81332.22657929278,537.632538767275,175269.18989514568,99875.62056006628,17901.78415211624,SmallOffice,26.99547,86383.93599865833,10501.813693071555,0.0,40689.78897505071,59437.61161484812,0.0,0.0,0.0,257446.08621950322,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,27202.351352992206,284.64775893543725,105.3057313610157,123.0,592.5
DOE Autogenerated 221,7bf6f611-6326-4660-b442-d635632e4849,2019-08-13T15:11:26.328Z,2019-08-13T15:16:57.890Z,completed,completed normal,ASHRAE 169-2006-6A,s3 Prototype - swh exhaust,90.1-2004,50981.18200373395,58318.8,105158.7,55586.7,90018.6,0.0,19967.9,65544.2,48531.32364015165,41645.616007642675,323.705093535005,33231.25272364732,68456.7196866106,20281.320974185077,SmallOffice,23.64323,67512.029438975,11013.634938040746,0.0,29761.457577838162,21496.492288706035,0.0,0.0,0.0,63683.83231385179,0.0,50983.08290165334,68460.83060023091,9.478171203133172,0.0,36538.34998807838,51.573601202246465,51.242013496888156,7.67,55.5
DOE Autogenerated 72,7d049708-8a08-487f-b927-51a1e5541053,2019-08-13T14:50:39.285Z,2019-08-13T14:55:42.371Z,completed,completed normal,ASHRAE 169-2006-2A,s5 Prototype - hvac,DOE Ref Pre-1980,84237.9610667569,90433.5,74573.2,92076.2,79514.3,0.0,5296.8,132205.5,79121.70156610351,21283.366850232516,13400.960212295124,43280.71342741284,99875.62056006628,16501.710749317655,SmallOffice,36.09498000000001,108439.89318847223,75711.63157062778,0.0,40784.57068708204,69389.69137813796,0.0,0.0,0.0,24889.677579427713,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,24794.895867396383,49.68580450321487,76.27904113636144,336.17,142.17
DOE Autogenerated 398,7dc1ce89-26e2-4a6c-b225-0111c9b9c8e7,2019-08-13T15:33:35.131Z,2019-08-13T15:39:19.932Z,completed,completed normal,ASHRAE 169-2006-4A,s4 Prototype - setpoints,90.1-2010,48441.792012693084,69532.9,87275.8,68572.1,86158.1,0.0,7539.5,80066.2,48744.65379381624,28158.210345217693,598.9005260521519,12323.029575528639,47199.40890992396,19891.417796448506,SmallOffice,17.15216,50890.66786262778,12359.535248885659,0.0,19145.905830329008,16700.53765992065,0.0,0.0,0.0,14861.772446512816,0.0,48442.93301921365,47201.292591603196,9.478171203133172,0.0,35107.146136405274,20.167669258912415,35.224792980043325,11.0,18.0
DOE Autogenerated 263,7e093b1c-31cb-4d97-aae3-e8aa3bb84980,2019-08-13T15:17:00.106Z,2019-08-13T15:22:07.291Z,completed,completed normal,ASHRAE 169-2006-6A,s0 Prototype,90.1-2007,50981.18200373395,184685.9,171335.8,35289.9,54378.2,0.0,17028.2,69436.1,38063.964912677766,39980.64312846602,1787.1265180024488,57433.75338766314,68456.7196866106,20006.423768566914,SmallOffice,19.871290000000002,62534.35908800278,9828.8635376491,0.0,23553.255439785935,20027.375752220392,0.0,0.0,0.0,34462.63049459221,0.0,50983.08290165334,68460.83060023091,0.0,0.0,24842.286723412046,18.779878854230056,42.194643938438055,5.5,65.5
DOE Autogenerated 56,7e274774-5278-49aa-bfa8-8d8a66ac73ba,2019-08-13T14:50:28.657Z,2019-08-13T14:55:37.538Z,completed,completed normal,ASHRAE 169-2006-8A,s3 Prototype - swh exhaust,DOE Ref Pre-1980,84237.9610667569,22287.3,129372.0,54725.1,128262.2,0.0,51451.3,33081.2,30833.901223203535,108031.39776653095,155.8780884576221,243088.87508235849,99875.62056006628,18171.913870326003,SmallOffice,23.16545,86035.01927489722,5866.987974739434,0.0,40433.87835256611,63143.576555273205,0.0,0.0,0.0,443720.58487467945,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,27903.736022024063,471.6229911092837,139.07143789475148,101.83,617.67
DOE Autogenerated 50,7f10f97b-ccc2-4ad6-9799-53cb6a86f0ec,2019-08-13T14:50:22.336Z,2019-08-13T14:55:29.567Z,completed,completed normal,ASHRAE 169-2006-4C,s3 Prototype - swh exhaust,DOE Ref Pre-1980,84237.9610667569,53245.2,98257.3,73693.9,101890.5,0.0,19218.1,67734.4,60463.24216394739,44896.12632183449,2045.6427068111475,102141.04363114154,99875.62056006628,17393.905119737577,SmallOffice,31.31109,90876.04667959167,20368.58991553319,0.0,40718.223488660115,64878.08188544656,0.0,0.0,0.0,90440.70962029674,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,26112.36166463189,116.5515680469758,77.54002257520104,162.83,370.67
DOE Autogenerated 497,801aa4c4-c63a-485a-8715-445ba463a755,2019-08-13T15:44:59.778Z,2019-08-13T15:50:11.300Z,completed,completed normal,ASHRAE 169-2006-4B,s5 Prototype - hvac,90.1-2013,46695.806991703495,89850.4,98560.1,91286.1,104897.9,0.0,2543.8,85794.9,64939.73357063673,28802.546552463344,663.0772442534976,9125.334989064191,42062.031138974955,19457.288414120863,SmallOffice,16.031,47987.67576226389,12046.755599182263,0.0,19117.47131671961,20539.196997189585,0.0,0.0,0.0,5175.081476910712,0.0,46698.94951783714,42064.12379950502,9.478171203133172,0.0,35031.3207667802,16.927559170104406,32.837196976994626,9.5,8.5
DOE Autogenerated 13,82f8b86a-8d7a-4c1a-869e-9509cbd069d3,2019-08-13T14:45:31.857Z,2019-08-13T14:50:30.377Z,completed,completed normal,ASHRAE 169-2006-7A,s0 Prototype,DOE Ref Pre-1980,84237.9610667569,37793.7,103880.6,38457.4,93245.0,0.0,44139.5,43127.2,36610.252532434446,79555.14440364309,392.2279648562292,203943.37150271938,99875.62056006628,17823.79378666919,SmallOffice,27.50202,90086.16167125,11553.890696619337,0.0,41135.263021597966,70583.94094973274,0.0,0.0,0.0,291482.19900995446,0.0,84241.98565344764,99871.48996741425,0.0,0.0,15364.115520278874,306.8490717302363,111.63647833879637,120.17,534.0
DOE Autogenerated 136,83feb9a0-361b-4c52-b562-460dd12702d4,2019-08-13T15:00:40.012Z,2019-08-13T15:06:03.317Z,completed,completed normal,ASHRAE 169-2006-5B,s3 Prototype - swh exhaust,DOE Ref 1980-2004,84237.9610667569,71663.6,98075.4,75380.3,103664.0,0.0,14289.3,75216.5,48821.11036915078,56136.1188676997,4868.7902061233235,105067.3923513815,99875.62056006628,17551.824631983858,SmallOffice,28.30771,88489.80780095834,20785.62944847105,0.0,40708.745317456975,56328.77146022044,0.0,0.0,0.0,103416.32599738604,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,26102.883493428755,129.5162717479623,78.41685256477662,197.17,327.17
DOE Autogenerated 200,84a8cbe8-c1f5-4f19-9c27-e817e834fb97,2019-08-13T15:06:22.399Z,2019-08-13T15:11:45.033Z,completed,completed normal,ASHRAE 169-2006-3A,s2 Prototype - loads,90.1-2004,50981.18200373395,84706.5,89578.9,74647.6,83978.4,0.0,6080.0,110063.5,56566.60100250154,23635.666314064365,1851.572779557562,14654.284650767722,68456.7196866106,19487.481412017696,SmallOffice,23.79699,67550.21788915279,26633.661080804213,0.0,29685.632208213094,20994.14921493998,0.0,0.0,0.0,12056.233770385395,0.0,50983.08290165334,68460.83060023091,0.0,0.0,23704.906179036065,2.0262648723204424,42.26010472351443,24.67,14.0
DOE Autogenerated 465,84d10542-37ba-4a07-9e5d-295d0c95a73c,2019-08-13T15:43:58.530Z,2019-08-13T15:49:30.239Z,completed,completed normal,ASHRAE 169-2006-2B,s3 Prototype - swh exhaust,90.1-2013,46695.806991703495,77268.9,68713.4,103851.0,78732.1,0.0,4450.1,126475.3,61558.118355171304,15390.18529977792,3063.075747923532,2563.8019490672114,42072.87808580736,18846.6006043896,SmallOffice,18.025599999999997,50880.19444320833,26576.792053585414,0.0,19126.949487922742,20169.54832026739,0.0,0.0,0.0,635.0374706099226,0.0,46698.94951783714,42073.60197070816,9.478171203133172,0.0,33789.68033916977,15.461766200045405,34.363466860617386,34.5,0.83
DOE Autogenerated 405,85478990-2e1c-45de-9aca-36d68ac3f78e,2019-08-13T15:33:42.777Z,2019-08-13T15:39:25.913Z,completed,completed normal,ASHRAE 169-2006-7A,s4 Prototype - setpoints,90.1-2010,48441.792012693084,54902.4,107234.8,62566.1,94755.1,0.0,22251.1,49957.7,39385.10574979802,46675.950083633994,82.43326766266624,25831.98431984126,47404.87018124848,20477.13981681059,SmallOffice,18.05182,51998.20971232222,4852.823656004184,0.0,19212.25302875094,17183.92439128044,0.0,0.0,0.0,68451.35242902777,0.0,48442.93301921365,47400.334186869,9.478171203133172,0.0,36225.570338374986,64.35040420068941,43.94313596087272,2.5,54.17
DOE Autogenerated 260,8566848e-2268-4912-b6f8-8c0f715f21e0,2019-08-13T15:16:53.289Z,2019-08-13T15:22:03.149Z,completed,completed normal,ASHRAE 169-2006-4C,s0 Prototype,90.1-2007,50981.18200373395,201760.0,181970.6,37777.7,59937.1,0.0,8674.4,77854.2,41856.001507652,31717.425245888873,1300.2217370312574,45368.984953349296,68456.7196866106,19688.639364384522,SmallOffice,19.713240000000003,60154.113373174994,9478.171203133174,0.0,23553.255439785935,22017.79170487836,0.0,0.0,0.0,7345.582682428209,0.0,50983.08290165334,68460.83060023091,0.0,0.0,24358.899992052255,0.9384126555019422,37.474576803983894,6.33,23.83
DOE Autogenerated 94,85ce06e5-6966-4e72-8df1-e41240cfc3b8,2019-08-13T14:55:36.956Z,2019-08-13T15:00:52.473Z,completed,completed normal,ASHRAE 169-2006-5B,s0 Prototype,DOE Ref 1980-2004,84237.9610667569,208183.2,222464.9,47648.7,64796.7,0.0,21072.5,93886.6,48702.452388652164,52897.68423766313,3370.838744674135,119624.09542729828,99875.62056006628,17352.990989663977,SmallOffice,28.020860000000003,89370.77050540001,21373.276063065307,0.0,41154.21936400423,58309.70924167528,0.0,0.0,0.0,112809.19365969102,0.0,84241.98565344764,99871.48996741425,0.0,0.0,14293.082174324823,127.09564790607,78.52365700358546,172.67,431.17
DOE Autogenerated 347,85f029bd-022b-4ef9-9c0e-bf38ab8621be,2019-08-13T15:27:50.400Z,2019-08-13T15:33:03.031Z,completed,completed normal,ASHRAE 169-2006-6A,s0 Prototype,90.1-2010,48441.792012693084,184784.0,171193.6,35460.4,54333.0,0.0,16389.0,63654.1,38140.14978775503,40000.28315980855,1750.7662833220684,47675.71175693193,47342.458651369016,20048.020065693476,SmallOffice,17.12542,49976.61631796388,8435.572370788524,0.0,11335.892758947273,17610.442095421433,0.0,0.0,0.0,25809.06018613163,0.0,48442.93301921365,47343.4651596502,0.0,0.0,24093.511198364526,12.537844112177426,33.2713053411853,3.83,55.67
DOE Autogenerated 188,85f71d45-b7a7-4aa4-98be-6da4e7fa5ef1,2019-08-13T15:06:10.419Z,2019-08-13T15:11:31.631Z,completed,completed normal,ASHRAE 169-2006-4A,s1 Prototype - const,90.1-2004,50981.18200373395,72976.5,94960.4,66176.3,90907.1,0.0,11045.5,85675.2,49584.489840885326,30536.84683249251,1040.12343908933,21778.876202773503,68456.7196866106,19907.956326871583,SmallOffice,22.21048,65444.662374661115,18586.69372934415,0.0,23562.733610989068,19998.941238610994,0.0,0.0,0.0,24709.592326568178,0.0,50983.08290165334,68460.83060023091,0.0,0.0,24197.77108159899,7.19215604734721,41.89317979663898,14.33,23.83
DOE Autogenerated 34,8680f602-49bc-4875-8a7d-d6c003e4a4cb,2019-08-13T14:45:34.209Z,2019-08-13T14:50:34.917Z,completed,completed normal,ASHRAE 169-2006-4A,s2 Prototype - loads,DOE Ref Pre-1980,84237.9610667569,60305.7,93364.8,78130.5,100910.7,0.0,18680.9,85572.0,66779.17737249378,42022.33053979715,5263.556524496842,96760.0925467937,99875.62056006628,17188.417227891063,SmallOffice,32.711529999999996,96984.79158464444,38111.72640779849,0.0,40737.17983106638,67967.96569766798,0.0,0.0,0.0,115036.56389242731,0.0,84241.98565344764,99871.48996741425,0.0,0.0,14037.171551840229,129.07134281457525,83.60375845595966,220.5,390.0
DOE Autogenerated 59,86d1c4ec-ae88-47b1-85e8-588b1fbdece6,2019-08-13T14:50:32.000Z,2019-08-13T14:55:56.086Z,completed,completed normal,ASHRAE 169-2006-2B,s4 Prototype - setpoints,DOE Ref Pre-1980,84237.9610667569,123302.1,77420.1,126210.6,82328.5,0.0,2917.6,155876.9,118409.8954281295,18174.8808200536,33711.148791263295,31783.293741134716,99875.62056006628,16474.748544183556,SmallOffice,38.18667,120818.85791069445,97871.59584355314,0.0,40775.09251587891,89483.41432878029,0.0,0.0,0.0,8824.177390116984,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,24349.421820849122,33.18107593608962,80.95776461708316,494.5,137.17
DOE Autogenerated 345,870ef8f8-5f5c-4eab-81f2-220bc2c8d4f2,2019-08-13T15:27:47.275Z,2019-08-13T15:33:03.091Z,completed,completed normal,ASHRAE 169-2006-5A,s0 Prototype,90.1-2010,48441.792012693084,199951.2,181917.3,38012.6,57097.7,0.0,14899.4,72173.7,42580.29151827692,35930.39750493589,1623.8347448783095,45505.16504114754,47195.24191950551,19886.476910999118,SmallOffice,17.804009999999998,51103.85798666944,11980.40840076033,0.0,11326.41458774414,18889.995207844415,0.0,0.0,0.0,21259.538008627707,0.0,48442.93301921365,47191.81442040007,0.0,0.0,23828.122404676797,8.554638080815197,33.24718820984137,7.17,44.67
DOE Autogenerated 248,8714c817-7b7c-40a0-8c2e-9dc29c3f82e7,2019-08-13T15:11:58.596Z,2019-08-13T15:17:32.694Z,completed,completed normal,ASHRAE 169-2006-5B,s5 Prototype - hvac,90.1-2004,50981.18200373395,79106.8,111297.2,75988.7,102971.9,0.0,11440.4,84054.8,66079.41036306304,36498.76035628653,841.2697811661923,18794.17109611485,68456.7196866106,19967.133803162073,SmallOffice,22.76586,65158.02733708888,13174.657972355111,0.0,29619.285009791165,23960.81680152066,0.0,0.0,0.0,21723.96839758123,0.0,50983.08290165334,68460.83060023091,9.478171203133172,0.0,36111.83228393738,21.7001665217586,44.35140454148062,18.17,22.5
DOE Autogenerated 408,8738e5e4-a261-414e-ad21-fc0ed3f2ca83,2019-08-13T15:33:49.811Z,2019-08-13T15:39:32.233Z,completed,completed normal,ASHRAE 169-2006-2A,s5 Prototype - hvac,90.1-2010,48441.792012693084,66130.1,65648.7,80456.5,73972.6,0.0,2972.5,109146.2,49098.34973447528,19256.77013946795,1496.5198552878342,4299.7030419338,49180.26088878725,19108.21771188051,SmallOffice,17.394360000000002,52298.46862950277,22681.26368909768,0.0,19126.949487922742,18397.130305281487,0.0,0.0,0.0,2407.455485595826,0.0,48442.93301921365,49182.23037305803,9.478171203133172,0.0,34225.676214513885,16.0187727896403,35.34537863676296,16.5,6.83
DOE Autogenerated 171,88032751-bd94-4909-a79c-32ee68bed3cc,2019-08-13T15:05:42.773Z,2019-08-13T15:11:36.409Z,completed,completed normal,ASHRAE 169-2006-2B,s0 Prototype,90.1-2004,50981.18200373395,300721.2,249808.2,62514.6,51735.8,0.0,4011.3,127727.9,79578.39250619218,22974.10756716424,5278.301859253535,37938.790656655656,68456.7196866106,18611.69184538389,SmallOffice,26.24826,71101.44169041113,48348.151307182314,0.0,23581.689953395333,27505.652831492465,0.0,0.0,0.0,919.3826067039178,0.0,50983.08290165334,68460.83060023091,0.0,0.0,22823.43625714468,0.012741782083494945,44.096452010130534,178.33,1.33
DOE Autogenerated 51,8920741e-bc97-45d4-b7b4-1e9f7a00c9e4,2019-08-13T14:50:22.710Z,2019-08-13T14:55:25.497Z,completed,completed normal,ASHRAE 169-2006-5A,s3 Prototype - swh exhaust,DOE Ref Pre-1980,84237.9610667569,48884.6,95578.7,71962.5,106725.9,0.0,25617.4,65416.8,43548.684631398355,57042.32513545573,3403.2149570886313,123156.79687899596,99875.62056006628,17411.736703286955,SmallOffice,29.151790000000002,91524.04367625,23780.731548661133,0.0,40737.17983106638,63655.39780024239,0.0,0.0,0.0,149328.58730536312,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,26349.315944710223,175.67352609844812,88.68730521281158,195.67,447.17
DOE Autogenerated 423,89cb7755-0a97-4e04-bdf4-2d9367c8529e,2019-08-13T15:38:33.020Z,2019-08-13T15:44:20.986Z,completed,completed normal,ASHRAE 169-2006-2B,s0 Prototype,90.1-2013,46695.806991703495,300154.4,250283.0,63329.1,51264.0,0.0,3571.0,108018.7,60152.331775236875,16319.091838808927,4262.297976690814,36606.48726432713,42117.58636171579,18625.24593938374,SmallOffice,18.74368,51295.61646286389,30301.713336416753,0.0,11279.023731728475,21913.531821643897,0.0,0.0,0.0,616.0811282036561,0.0,46698.94951783714,42120.99282672382,0.0,0.0,22112.57341690969,0.008163827894618822,31.812218894877745,140.5,0.33
DOE Autogenerated 430,8a7f27c2-cc54-40d7-ac1c-9f5dcae2f838,2019-08-13T15:38:56.813Z,2019-08-13T15:44:23.474Z,completed,completed normal,ASHRAE 169-2006-5B,s0 Prototype,90.1-2013,46695.806991703495,236956.1,214712.9,48911.3,62171.5,0.0,9418.3,73974.2,52497.450525980144,34514.73606075335,1497.1662659801768,40052.23653257376,42302.78425688914,19513.73314195482,SmallOffice,16.64204,47192.12319479167,10274.337584196359,0.0,11260.067389322208,20415.980771548853,0.0,0.0,0.0,7478.277079272073,0.0,46698.94951783714,42301.07807958335,0.0,0.0,23666.99349422353,1.0575408188194426,29.459075936606073,34.83,12.17
DOE Autogenerated 156,8acb9ed5-307e-456c-9577-4064db1702bd,2019-08-13T15:01:01.870Z,2019-08-13T15:06:18.811Z,completed,completed normal,ASHRAE 169-2006-2A,s5 Prototype - hvac,DOE Ref 1980-2004,84237.9610667569,86637.2,77942.2,80455.7,70177.6,0.0,5285.0,126476.2,40764.67558169614,25030.14434729815,13508.528439108437,44055.14954105843,99875.62056006628,16657.14452025499,SmallOffice,32.37222,99574.65557869167,63029.8385008356,0.0,40784.57068708204,51826.64013873219,0.0,0.0,0.0,22766.567229925884,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,24728.54866897445,47.50113508226794,70.3841251750103,368.17,129.5
DOE Autogenerated 469,8b038d49-8169-4cac-8bd9-210256ec57c9,2019-08-13T15:44:10.966Z,2019-08-13T15:49:40.563Z,completed,completed normal,ASHRAE 169-2006-4B,s3 Prototype - swh exhaust,90.1-2013,46695.806991703495,89850.4,98560.1,91286.1,104897.9,0.0,2543.8,85794.9,64939.73357063673,28802.546552463344,663.0772442534976,9125.334989064191,42062.031138974955,19457.288414120863,SmallOffice,16.031,47987.67576226389,12046.755599182263,0.0,19117.47131671961,20539.196997189585,0.0,0.0,0.0,5175.081476910712,0.0,46698.94951783714,42064.12379950502,9.478171203133172,0.0,35031.3207667802,16.927559170104406,32.837196976994626,9.5,8.5
DOE Autogenerated 269,8c7dffec-40b3-4d23-94a9-cd23ea146abb,2019-08-13T15:17:05.748Z,2019-08-13T15:22:32.178Z,completed,completed normal,ASHRAE 169-2006-2B,s1 Prototype - const,90.1-2007,50981.18200373395,80081.1,71397.6,102846.1,79707.2,0.0,4092.2,146259.6,73263.73322929643,17295.911367379376,5306.0706214875745,4614.006169085867,68456.7196866106,18808.77690492735,SmallOffice,23.48674,66114.21262327222,33761.24582556036,0.0,23581.689953395333,25183.50088672484,0.0,0.0,0.0,777.2100386569203,0.0,50983.08290165334,68460.83060023091,0.0,0.0,22851.87077075408,0.014029341435567723,41.00429124139141,50.83,1.67
DOE Autogenerated 355,8caf7055-5ff6-49c5-9cac-1ad9199cf3d4,2019-08-13T15:28:00.566Z,2019-08-13T15:33:37.829Z,completed,completed normal,ASHRAE 169-2006-3B,s1 Prototype - const,90.1-2010,48441.792012693084,76281.8,83944.0,93879.9,94654.9,0.0,2585.5,102414.5,53986.27070636338,22137.78602103983,1272.9273949137864,5703.008630704844,48346.542437388605,19276.908023643493,SmallOffice,16.60425,49307.47874088333,15515.766259529006,0.0,11279.023731728475,19126.949487922742,0.0,0.0,0.0,2871.8858745493517,0.0,48442.93301921365,48348.151307182314,0.0,0.0,22851.87077075408,0.1849119529032806,30.611530284397983,11.5,7.83
DOE Autogenerated 69,8cdfadef-173c-46a6-a621-bbbff6c79ba7,2019-08-13T14:50:35.823Z,2019-08-13T14:55:46.523Z,completed,completed normal,ASHRAE 169-2006-7A,s4 Prototype - setpoints,DOE Ref Pre-1980,84237.9610667569,37679.5,104808.3,68219.6,122451.0,0.0,36764.1,44071.6,36591.86737075112,81332.22657929278,537.632538767275,175269.18989514568,99875.62056006628,17901.78415211624,SmallOffice,26.99547,86383.93599865833,10501.813693071555,0.0,40689.78897505071,59437.61161484812,0.0,0.0,0.0,257446.08621950322,0.0,84241.98565344764,99871.48996741425,9.478171203133172,0.0,27202.351352992206,284.64775893543725,105.3057313610157,123.0,592.5
DOE Autogenerated 27,8ce1b085-dd46-415b-b6a3-8af2b8a83d21,2019-08-13T14:45:33.795Z,2019-08-13T14:50:28.310Z,completed,completed normal,ASHRAE 169-2006-7A,s1 Prototype - const,DOE Ref Pre-1980,84237.9610667569,37679.4,104807.8,68219.7,122450.7,0.0,36764.7,44068.9,36592.12062106723,81331.91223381976,537.6312209329981,175268.11770958977,99875.62056006628,17901.818151643485,SmallOffice,26.993270000000003,86513.41068508611,10501.813693071555,0.0,41135.263021597966,59447.08978605126,0.0,0.0,0.0,257446.08621950322,0.0,84241.98565344764,99871.48996741425,0.0,0.0,15345.159177872607,272.7899127665047,103.23165806543804,123.33,592.5
DOE Autogenerated 449,8df9cd99-2816-4c2e-ac7b-c43e0d30a5df,2019-08-13T15:39:29.445Z,2019-08-13T15:44:54.834Z,completed,completed normal,ASHRAE 169-2006-1A,s2 Prototype - loads,90.1-2013,46695.806991703495,68132.0,52983.0,74901.6,67318.4,0.0,10916.6,128819.0,47200.613211670505,6601.046944130922,2285.9843974831297,1478.20499067642,41641.9476528163,18515.172592794468,SmallOffice,15.510700000000002,50514.48365714445,27581.47820111753,0.0,19136.427659125875,15259.85563704441,0.0,0.0,0.0,9.478171203133172,0.0,46698.94951783714,41637.606095364026,0.0,0.0,22036.748047284625,0.0,31.32643096352152,20.17,0.17
DOE Autogenerated 173,8e1754d6-b166-4289-9b8e-84812fa61653,2019-08-13T15:05:49.888Z,2019-08-13T15:11:31.058Z,completed,completed normal,ASHRAE 169-2006-3B,s0 Prototype,90.1-2004,50981.18200373395,297535.4,254882.1,56941.2,61689.0,0.0,4260.8,115447.2,70290.08894071961,24243.500638810994,1970.362017190744,45388.21389961097,68456.7196866106,18809.783272147477,SmallOffice,22.045180000000002,65830.27447745834,29770.9357490413,0.0,23581.689953395333,25666.88761808463,0.0,0.0,0.0,2871.8858745493512,0.0,50983.08290165334,68460.83060023091,0.0,0.0,23553.255439785935,0.2548057320400707,40.8716470189998,34.33,5.0
